brand_name,p_category,p_id,p_num_reviews,p_price,p_star,product,r_eyecolor,r_haircolor,r_review,r_skinconcerns,r_skintone,r_skintype,r_star,reviewer
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,This foundation goes on sheer and looks very natural.  Can build coverage if you are having issues with your skin.  I would buy it again.,,,,5,dahdoo
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"absolutely EVERYTHING makes me break out, and this product does not! it's very runny and thin and only a little is required, but people have been commenting on how good my skin looks recently (despite having hormonal break outs that are making my skin NOT look good). I'd highly recommend this product to anyone with acne-prone skin. It's also amazing how it comes in such light shades-- shade 0 is my summer shade ;)",,fair,dry,5,neenerneener
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,The yellow undertone helps make you not appear ashy and it allows you to apply it with less effort. The downside is the price and you have to use a decent amount of it to get good coverage.,,deep,,4,akakrups
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,hazel,,"Love this makeup, but am not crazy about the price. Silly me, I tried to find a similar match at the drugstore and nothing came close. Learned my lesson and I am a believer of :""You get what you p[ay for."" Although I'm 66, I get lots of compliments on how pretty my complexion is....thanks Bobbi!!",,light,combination,5,skippy143
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"It's chalky, very chalky. 00 Alabaster is a perfect match for my skin, unfortunately it looks awful because it's chalky looking, even when used with a beauty blender.",,,,1,ReeHow
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I have always struggled finding a foundation to match my extremely pale skin, but I finally found it when I purchased this product. I have gone through my local Sephora and swatches the lightest colors in almost every brand and the only ones that I found to match were KVD lock it, Makeup Forever HD, and this Bobbi Brown foundation. While the other two brands are great for full coverage, I prefer the Bobbi Brown for every day use. I put little dots of the foundation all over my face and then dab away with a damp beauty blender. I love the sheer coverage that it gives. It evens out my skin tone perfectly. I do use concealer to spot conceal as well and I find that my makeup never looks cakey. This is a great product if you prefer a lighter coverage.",,,,5,ksrlove
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,hazel,,I love this foundation - it provides light coverage that allows my freckles to show through. It has the added bonus of SPF which is always great! I went into a Sephora store and was colour matched; now I have my perfect shade which can be difficult to find!,,fair,combination,5,RedHeadFreckled
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,hazel,,"I am a die hard believer of this foundation. I have a fair skin tone so I feel like every blemish, dot, redness on my face shows up no matter what I do. I don't have a lot of acne, I just occasionally get a pimple here or there every month. I mostly have an oily t-zone, redness in my skin, some acne scarring, and generally an uneven skintone. I love that polished it doesn't look like I'm wearing makeup but I just happen to have flawless TV perfect skin all the time look, and this finally gave me that. Before, because of my oily t-zone, with other foundations they all betrayed me. If it was a hot day or it was late at night and I had been wearing other foundations all day, they would get that cakey look or start melting on my face. This stays put, has yet to betray me, and if I accidentally put on too much it doesn't ever look cakey or overdone. It gives excellent coverage and covers everything I need making it look like I just naturally have the most beautiful skin ever. I went on a foundation spree in which I got samples from a bunch of different brands (burberry, armani, YSL, Marc Jacobs, you name it I tried it). I realized for every skin type, you definitely need to invest in a good primer and do a trial and error with foundations to see if it works best for you. If you don't have the convenience of doing that, I think this one is a safe bet for folks across the spectrum because it definitely won't make you oily and it won't look cakey or betray you in heat, rain, or over long wear",,fair,combination,5,imanas
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,blue,,"I'm so happy and satisfied with this foundation. I've been wanting to try it, although the galleria does not carry any bobby brown products, so I went out of my way to arden mall and got matched. I honestly I am so happy I went to get it, it goes on so smoothly, through out the day I do get shiny, but that's because I do get oily throughout the day. I use the urban decay de-slick throughout the day when I get oily.",,light,combination,5,romo92
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"Makeup and Skin Background information: I'd been a loyal BE user for almost 10 years, and now that I'm 25, I wanted a more grown up look that lasts all day in hot and humid Florida. I have horrible combination skin with oily cheeks and nose, but dry skin flakes in the winter and when I use certain acne medicines or retinol creams. I tried about 5 other foundations including MUF, NARS, Dior and Revlon.

BB Skin Foundation: This is the first foundation that really makes me glow, doesn't settle into my overly large pores, forehead lines, or dry skin flakes. I can apply it with my fingers or a foundation brush with great results - blends like a dream. It also lasts all day. It's a little pricey, but like the other reviewers said, a little goes a long way.

About the Colors: I will say that I was shade tested twice, once at Sephora and again at a Bobbi Brown makeup counter, and both suggested the shade Warm Sand for my light skin with cool tones. I protested that I'm cool toned, and clearly, this is for a warm toned person. Oh man, I was so wrong. I took home a sample and used it for a week, and lo and behold, Warm Sand is perfect.

Moral of the story: the color descriptions don't always convey the information you need to know. Go through the trouble of getting a sample or getting color tested by a professional.",,light,,5,tulipa
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"I am one of those weird people that went back to Bare Minerals powder foundation over and over again, dating back to High School! I am 27 now and work every day, I usually do my makeup in the car or on the fly, and I could never find an alternative that fit the bill UNTIL....

This foundation is my new absolute favorite. It is buildable, it is light, it has great coverage and it semi-watery (not a great term to use but it's a good thing). It glides on, i can apply it with my fingers or my makeup brushes, I can add powder if I want a matte look or I can go with a more dewey look.

I knew about Bobbi Brown and I knew they were quality but after trying this product on a whim, I am official a huge fan of their entire line. I've known girls in my circle of friends to wear the black eyeliner from Bobbi Brown and I think that'll be the next thing I try from this brand.

If you're on the fence, TRY IT!!!!!!!",,medium,oily,5,cusick
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,hazel,,"After a long search, I finally settled on Bobbi Brown's Skin in Alabaster. One of the few brands that actually matched my fair skin and had a finish and wear that I loved. My skin looks beautiful and natural while wearing this.",,fair,combination,5,heybeecase
